Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN09,OUT018,2181.2889135750315
DRG37,OUT045,2181.2889135750315
NCV06,OUT027,2181.2889135750315
DRJ13,OUT010,2181.2889135750315
DRF25,OUT027,2181.2889135750315
FDE53,OUT010,2181.2889135750315
FDS08,OUT046,2181.2889135750315
FDO23,OUT017,2181.2889135750315
FDT07,OUT046,2181.2889135750315
NCX29,OUT035,2181.2889135750315
FDG22,OUT035,2181.2889135750315
DRJ47,OUT027,2181.2889135750315
FDL43,OUT013,2181.2889135750315
FDZ43,OUT027,2181.2889135750315
FDZ21,OUT046,2181.2889135750315
FDJ50,OUT035,2181.2889135750315
FDV35,OUT046,2181.2889135750315
FDW56,OUT017,2181.2889135750315
DRL35,OUT045,2181.2889135750315
FDR01,OUT045,2181.2889135750315
FDS24,OUT045,2181.2889135750315
NCL17,OUT017,2181.2889135750315
FDS13,OUT018,2181.2889135750315
FDB59,OUT045,2181.2889135750315
FDW26,OUT027,2181.2889135750315
FDQ12,OUT019,2181.2889135750315
FDX59,OUT013,2181.2889135750315
FDL36,OUT017,2181.2889135750315
FDQ55,OUT018,2181.2889135750315
FDV46,OUT019,2181.2889135750315
FDM28,OUT019,2181.2889135750315
FDT40,OUT017,2181.2889135750315
DRJ11,OUT010,2181.2889135750315
FDD51,OUT045,2181.2889135750315
NCT17,OUT027,2181.2889135750315
NCW17,OUT046,2181.2889135750315
NCY29,OUT019,2181.2889135750315
DRH36,OUT013,2181.2889135750315
FDB17,OUT049,2181.2889135750315
NCA17,OUT013,2181.2889135750315
FDT27,OUT046,2181.2889135750315
FDR32,OUT013,2181.2889135750315
FDG41,OUT049,2181.2889135750315
FDX25,OUT046,2181.2889135750315
FDG56,OUT017,2181.2889135750315
FDN16,OUT017,2181.2889135750315
FDD47,OUT035,2181.2889135750315
FDR12,OUT013,2181.2889135750315
FDS33,OUT049,2181.2889135750315
NCC55,OUT035,2181.2889135750315
FDA38,OUT019,2181.2889135750315
FDK44,OUT035,2181.2889135750315
FDZ57,OUT046,2181.2889135750315
NCN14,OUT017,2181.2889135750315
NCB06,OUT010,2181.2889135750315
DRL01,OUT049,2181.2889135750315
FDU10,OUT049,2181.2889135750315
NCS38,OUT018,2181.2889135750315
FDQ16,OUT013,2181.2889135750315
FDS40,OUT017,2181.2889135750315
FDE36,OUT017,2181.2889135750315
FDV31,OUT045,2181.2889135750315
NCD42,OUT045,2181.2889135750315
FDT20,OUT035,2181.2889135750315
NCN19,OUT018,2181.2889135750315
FDW21,OUT027,2181.2889135750315
FDF34,OUT045,2181.2889135750315
FDI28,OUT045,2181.2889135750315
FDG44,OUT027,2181.2889135750315
DRF60,OUT045,2181.2889135750315
FDQ36,OUT019,2181.2889135750315
FDP34,OUT018,2181.2889135750315
FDA20,OUT035,2181.2889135750315
FDE41,OUT035,2181.2889135750315
DRK47,OUT046,2181.2889135750315
FDY10,OUT017,2181.2889135750315
FDI02,OUT017,2181.2889135750315
FDE41,OUT019,2181.2889135750315
FDZ52,OUT013,2181.2889135750315
FDG50,OUT018,2181.2889135750315
DRL01,OUT010,2181.2889135750315
FDV48,OUT017,2181.2889135750315
FDR48,OUT045,2181.2889135750315
NCD54,OUT013,2181.2889135750315
NCT54,OUT017,2181.2889135750315
FDH02,OUT013,2181.2889135750315
NCD43,OUT013,2181.2889135750315
FDE46,OUT035,2181.2889135750315
NCO42,OUT027,2181.2889135750315
FDR40,OUT049,2181.2889135750315
FDG24,OUT049,2181.2889135750315
NCO17,OUT017,2181.2889135750315
FDF22,OUT046,2181.2889135750315
FDC59,OUT035,2181.2889135750315
NCY18,OUT010,2181.2889135750315
DRE48,OUT045,2181.2889135750315
FDV60,OUT010,2181.2889135750315
FDB56,OUT049,2181.2889135750315
FDL20,OUT027,2181.2889135750315
NCZ53,OUT027,2181.2889135750315
DRM35,OUT035,2181.2889135750315
FDV16,OUT046,2181.2889135750315
FDY19,OUT013,2181.2889135750315
FDY12,OUT010,2181.2889135750315
FDM15,OUT017,2181.2889135750315
FDP12,OUT049,2181.2889135750315
FDT21,OUT013,2181.2889135750315
DRE49,OUT010,2181.2889135750315
FDN16,OUT049,2181.2889135750315
FDE04,OUT018,2181.2889135750315
FDC51,OUT013,2181.2889135750315
FDO04,OUT018,2181.2889135750315
FDD41,OUT017,2181.2889135750315
FDI45,OUT045,2181.2889135750315
NCB18,OUT027,2181.2889135750315
FDW51,OUT017,2181.2889135750315
NCK07,OUT046,2181.2889135750315
FDZ45,OUT019,2181.2889135750315
FDB37,OUT046,2181.2889135750315
FDZ60,OUT035,2181.2889135750315
FDN04,OUT013,2181.2889135750315
FDW47,OUT013,2181.2889135750315
FDB17,OUT013,2181.2889135750315
FDR56,OUT018,2181.2889135750315
FDU55,OUT027,2181.2889135750315
FDH40,OUT017,2181.2889135750315
FDH05,OUT049,2181.2889135750315
FDX58,OUT045,2181.2889135750315
FDC51,OUT035,2181.2889135750315
NCR05,OUT017,2181.2889135750315
DRH25,OUT017,2181.2889135750315
NCR53,OUT049,2181.2889135750315
FDS04,OUT046,2181.2889135750315
FDC03,OUT013,2181.2889135750315
FDP44,OUT010,2181.2889135750315
FDK16,OUT018,2181.2889135750315
NCC30,OUT046,2181.2889135750315
FDZ26,OUT010,2181.2889135750315
NCO54,OUT018,2181.2889135750315
NCP41,OUT010,2181.2889135750315
DRE27,OUT049,2181.2889135750315
FDQ10,OUT013,2181.2889135750315
NCU42,OUT049,2181.2889135750315
FDX43,OUT035,2181.2889135750315
NCD19,OUT046,2181.2889135750315
NCI54,OUT035,2181.2889135750315
FDS37,OUT010,2181.2889135750315
FDO25,OUT027,2181.2889135750315
FDS57,OUT049,2181.2889135750315
FDI52,OUT049,2181.2889135750315
DRK12,OUT018,2181.2889135750315
FDG40,OUT017,2181.2889135750315
FDU49,OUT045,2181.2889135750315
FDR49,OUT013,2181.2889135750315
FDF40,OUT019,2181.2889135750315
DRE03,OUT017,2181.2889135750315
FDR55,OUT027,2181.2889135750315
NCU05,OUT035,2181.2889135750315
FDR36,OUT017,2181.2889135750315
NCM30,OUT013,2181.2889135750315
FDH24,OUT049,2181.2889135750315
DRO47,OUT018,2181.2889135750315
FDQ49,OUT017,2181.2889135750315
DRJ37,OUT046,2181.2889135750315
NCJ42,OUT018,2181.2889135750315
FDD05,OUT049,2181.2889135750315
FDC39,OUT018,2181.2889135750315
NCY06,OUT045,2181.2889135750315
NCS06,OUT019,2181.2889135750315
FDE16,OUT045,2181.2889135750315
NCQ50,OUT046,2181.2889135750315
FDX50,OUT046,2181.2889135750315
NCL41,OUT017,2181.2889135750315
FDM58,OUT018,2181.2889135750315
FDH35,OUT010,2181.2889135750315
FDS50,OUT049,2181.2889135750315
FDT09,OUT027,2181.2889135750315
FDR60,OUT018,2181.2889135750315
FDG22,OUT046,2181.2889135750315
FDL52,OUT027,2181.2889135750315
DRJ39,OUT018,2181.2889135750315
FDW45,OUT017,2181.2889135750315
NCQ38,OUT045,2181.2889135750315
FDB26,OUT017,2181.2889135750315
DRG48,OUT046,2181.2889135750315
FDH10,OUT010,2181.2889135750315
FDP28,OUT049,2181.2889135750315
FDJ44,OUT010,2181.2889135750315
FDI07,OUT045,2181.2889135750315
DRJ24,OUT017,2181.2889135750315
DRL47,OUT035,2181.2889135750315
FDP38,OUT013,2181.2889135750315
FDK02,OUT019,2181.2889135750315
FDO23,OUT013,2181.2889135750315
NCE54,OUT013,2181.2889135750315
FDS52,OUT046,2181.2889135750315
FDW01,OUT035,2181.2889135750315
NCF07,OUT017,2181.2889135750315
DRE15,OUT018,2181.2889135750315
FDR58,OUT046,2181.2889135750315
FDL24,OUT013,2181.2889135750315
FDQ25,OUT027,2181.2889135750315
FDX56,OUT013,2181.2889135750315
FDD20,OUT018,2181.2889135750315
DRF60,OUT017,2181.2889135750315
FDW13,OUT018,2181.2889135750315
FDF09,OUT013,2181.2889135750315
FDY45,OUT035,2181.2889135750315
FDR26,OUT045,2181.2889135750315
FDZ01,OUT046,2181.2889135750315
FDH53,OUT010,2181.2889135750315
FDG52,OUT018,2181.2889135750315
FDW50,OUT045,2181.2889135750315
FDX49,OUT035,2181.2889135750315
FDJ44,OUT046,2181.2889135750315
NCI31,OUT027,2181.2889135750315
FDZ52,OUT035,2181.2889135750315
FDE17,OUT049,2181.2889135750315
FDG34,OUT018,2181.2889135750315
FDE26,OUT010,2181.2889135750315
FDD56,OUT018,2181.2889135750315
FDR52,OUT045,2181.2889135750315
FDQ13,OUT035,2181.2889135750315
NCJ42,OUT019,2181.2889135750315
FDH10,OUT019,2181.2889135750315
NCG42,OUT035,2181.2889135750315
FDT31,OUT045,2181.2889135750315
DRD25,OUT045,2181.2889135750315
FDR35,OUT035,2181.2889135750315
FDL33,OUT045,2181.2889135750315
FDT45,OUT035,2181.2889135750315
FDT16,OUT045,2181.2889135750315
DRE49,OUT035,2181.2889135750315
DRF60,OUT049,2181.2889135750315
NCB54,OUT049,2181.2889135750315
FDH20,OUT049,2181.2889135750315
FDA31,OUT035,2181.2889135750315
FDE33,OUT045,2181.2889135750315
FDM12,OUT010,2181.2889135750315
FDW44,OUT013,2181.2889135750315
DRE48,OUT013,2181.2889135750315
NCX18,OUT045,2181.2889135750315
FDA38,OUT018,2181.2889135750315
FDQ19,OUT013,2181.2889135750315
FDY47,OUT027,2181.2889135750315
FDE17,OUT013,2181.2889135750315
FDY25,OUT046,2181.2889135750315
FDT03,OUT035,2181.2889135750315
FDB49,OUT045,2181.2889135750315
FDL43,OUT017,2181.2889135750315
FDE47,OUT017,2181.2889135750315
FDS49,OUT045,2181.2889135750315
FDU23,OUT018,2181.2889135750315
FDU38,OUT027,2181.2889135750315
FDV09,OUT019,2181.2889135750315
FDR20,OUT049,2181.2889135750315
FDY11,OUT046,2181.2889135750315
FDG40,OUT027,2181.2889135750315
FDX20,OUT017,2181.2889135750315
FDZ27,OUT013,2181.2889135750315
FDH09,OUT017,2181.2889135750315
FDG29,OUT049,2181.2889135750315
NCA30,OUT049,2181.2889135750315
NCL53,OUT017,2181.2889135750315
DRE15,OUT046,2181.2889135750315
NCS38,OUT046,2181.2889135750315
FDY21,OUT019,2181.2889135750315
FDB58,OUT010,2181.2889135750315
FDH41,OUT046,2181.2889135750315
DRF23,OUT049,2181.2889135750315
FDE05,OUT010,2181.2889135750315
FDY10,OUT049,2181.2889135750315
FDS43,OUT049,2181.2889135750315
NCM30,OUT049,2181.2889135750315
FDY49,OUT045,2181.2889135750315
FDN02,OUT045,2181.2889135750315
FDP37,OUT045,2181.2889135750315
NCF07,OUT035,2181.2889135750315
FDJ09,OUT013,2181.2889135750315
FDO23,OUT027,2181.2889135750315
FDH09,OUT027,2181.2889135750315
FDX34,OUT049,2181.2889135750315
FDV60,OUT049,2181.2889135750315
FDE32,OUT013,2181.2889135750315
NCI30,OUT018,2181.2889135750315
FDS37,OUT013,2181.2889135750315
FDC57,OUT019,2181.2889135750315
DRC01,OUT017,2181.2889135750315
DRD27,OUT017,2181.2889135750315
FDI12,OUT045,2181.2889135750315
FDQ33,OUT035,2181.2889135750315
FDQ27,OUT019,2181.2889135750315
NCB07,OUT010,2181.2889135750315
FDC08,OUT013,2181.2889135750315
FDD20,OUT046,2181.2889135750315
FDS24,OUT035,2181.2889135750315
FDH34,OUT017,2181.2889135750315
NCX30,OUT018,2181.2889135750315
FDM01,OUT046,2181.2889135750315
FDB20,OUT013,2181.2889135750315
NCK29,OUT017,2181.2889135750315
FDS11,OUT049,2181.2889135750315
NCV41,OUT010,2181.2889135750315
DRL60,OUT049,2181.2889135750315
FDV10,OUT017,2181.2889135750315
FDV09,OUT018,2181.2889135750315
FDQ39,OUT046,2181.2889135750315
DRE49,OUT018,2181.2889135750315
FDR45,OUT045,2181.2889135750315
DRJ23,OUT010,2181.2889135750315
FDQ26,OUT018,2181.2889135750315
NCA06,OUT017,2181.2889135750315
FDT24,OUT018,2181.2889135750315
DRG27,OUT045,2181.2889135750315
FDR02,OUT045,2181.2889135750315
DRG37,OUT035,2181.2889135750315
FDJ07,OUT018,2181.2889135750315
FDP32,OUT049,2181.2889135750315
FDV59,OUT046,2181.2889135750315
FDP60,OUT035,2181.2889135750315
FDE32,OUT027,2181.2889135750315
FDK26,OUT017,2181.2889135750315
FDW28,OUT035,2181.2889135750315
FDP56,OUT049,2181.2889135750315
FDT25,OUT046,2181.2889135750315
FDQ12,OUT035,2181.2889135750315
FDR60,OUT035,2181.2889135750315
FDZ10,OUT010,2181.2889135750315
FDM13,OUT010,2181.2889135750315
FDF26,OUT045,2181.2889135750315
FDN02,OUT027,2181.2889135750315
NCI30,OUT013,2181.2889135750315
NCJ31,OUT049,2181.2889135750315
NCQ54,OUT010,2181.2889135750315
FDB02,OUT045,2181.2889135750315
FDC02,OUT027,2181.2889135750315
FDA11,OUT045,2181.2889135750315
DRI23,OUT027,2181.2889135750315
FDE04,OUT049,2181.2889135750315
FDW38,OUT010,2181.2889135750315
FDG46,OUT019,2181.2889135750315
NCJ05,OUT027,2181.2889135750315
FDU01,OUT019,2181.2889135750315
FDY11,OUT017,2181.2889135750315
FDX60,OUT013,2181.2889135750315
NCN29,OUT049,2181.2889135750315
FDT07,OUT049,2181.2889135750315
FDI21,OUT018,2181.2889135750315
FDI41,OUT046,2181.2889135750315
FDE10,OUT027,2181.2889135750315
FDQ28,OUT046,2181.2889135750315
FDY32,OUT010,2181.2889135750315
NCK05,OUT019,2181.2889135750315
FDH12,OUT045,2181.2889135750315
FDJ27,OUT017,2181.2889135750315
DRL35,OUT010,2181.2889135750315
NCY29,OUT017,2181.2889135750315
FDC21,OUT017,2181.2889135750315
FDM33,OUT017,2181.2889135750315
DRJ39,OUT013,2181.2889135750315
FDB22,OUT010,2181.2889135750315
FDC32,OUT013,2181.2889135750315
FDD02,OUT046,2181.2889135750315
FDL28,OUT035,2181.2889135750315
FDL39,OUT049,2181.2889135750315
FDV37,OUT010,2181.2889135750315
FDA28,OUT017,2181.2889135750315
FDL04,OUT049,2181.2889135750315
FDR10,OUT035,2181.2889135750315
FDA39,OUT017,2181.2889135750315
FDR15,OUT035,2181.2889135750315
FDQ40,OUT017,2181.2889135750315
DRG23,OUT027,2181.2889135750315
FDU36,OUT013,2181.2889135750315
FDF47,OUT046,2181.2889135750315
FDH14,OUT046,2181.2889135750315
FDO45,OUT018,2181.2889135750315
FDK60,OUT035,2181.2889135750315
FDS43,OUT017,2181.2889135750315
FDN44,OUT049,2181.2889135750315
FDS34,OUT049,2181.2889135750315
FDU20,OUT045,2181.2889135750315
FDP44,OUT013,2181.2889135750315
FDC02,OUT035,2181.2889135750315
FDT56,OUT035,2181.2889135750315
NCA06,OUT013,2181.2889135750315
FDE04,OUT013,2181.2889135750315
NCX06,OUT017,2181.2889135750315
FDX49,OUT017,2181.2889135750315
DRM59,OUT018,2181.2889135750315
FDJ34,OUT049,2181.2889135750315
FDP60,OUT013,2181.2889135750315
FDI07,OUT046,2181.2889135750315
FDV07,OUT027,2181.2889135750315
FDH41,OUT045,2181.2889135750315
NCB31,OUT049,2181.2889135750315
FDW34,OUT035,2181.2889135750315
FDX45,OUT017,2181.2889135750315
FDH14,OUT049,2181.2889135750315
FDF26,OUT010,2181.2889135750315
FDU24,OUT017,2181.2889135750315
FDX11,OUT018,2181.2889135750315
FDF35,OUT035,2181.2889135750315
NCC43,OUT018,2181.2889135750315
FDG29,OUT046,2181.2889135750315
FDS44,OUT046,2181.2889135750315
FDZ10,OUT046,2181.2889135750315
FDC52,OUT013,2181.2889135750315
DRL35,OUT035,2181.2889135750315
NCP55,OUT010,2181.2889135750315
FDV38,OUT027,2181.2889135750315
FDL44,OUT045,2181.2889135750315
FDZ47,OUT017,2181.2889135750315
FDT45,OUT046,2181.2889135750315
FDN23,OUT049,2181.2889135750315
NCP43,OUT045,2181.2889135750315
DRJ24,OUT019,2181.2889135750315
FDA02,OUT027,2181.2889135750315
FDH33,OUT019,2181.2889135750315
FDF56,OUT017,2181.2889135750315
NCN26,OUT046,2181.2889135750315
FDD22,OUT049,2181.2889135750315
FDU15,OUT010,2181.2889135750315
FDB41,OUT010,2181.2889135750315
FDZ35,OUT017,2181.2889135750315
FDT60,OUT017,2181.2889135750315
FDE51,OUT035,2181.2889135750315
NCQ06,OUT035,2181.2889135750315
FDS28,OUT017,2181.2889135750315
FDH32,OUT045,2181.2889135750315
FDW37,OUT045,2181.2889135750315
FDY33,OUT046,2181.2889135750315
FDF17,OUT017,2181.2889135750315
FDG56,OUT013,2181.2889135750315
NCB18,OUT013,2181.2889135750315
FDU14,OUT035,2181.2889135750315
FDU22,OUT049,2181.2889135750315
NCV41,OUT013,2181.2889135750315
FDY52,OUT045,2181.2889135750315
DRG48,OUT027,2181.2889135750315
FDU01,OUT027,2181.2889135750315
NCP53,OUT013,2181.2889135750315
FDC17,OUT049,2181.2889135750315
NCZ30,OUT013,2181.2889135750315
FDK03,OUT046,2181.2889135750315
FDE08,OUT019,2181.2889135750315
NCM07,OUT027,2181.2889135750315
FDY35,OUT027,2181.2889135750315
FDS28,OUT027,2181.2889135750315
FDI56,OUT013,2181.2889135750315
FDR23,OUT019,2181.2889135750315
FDF29,OUT049,2181.2889135750315
FDA47,OUT027,2181.2889135750315
FDI10,OUT013,2181.2889135750315
FDC45,OUT019,2181.2889135750315
FDA27,OUT017,2181.2889135750315
NCR41,OUT018,2181.2889135750315
FDR09,OUT018,2181.2889135750315
NCB06,OUT013,2181.2889135750315
FDE53,OUT046,2181.2889135750315
DRE27,OUT010,2181.2889135750315
NCA06,OUT027,2181.2889135750315
FDL56,OUT018,2181.2889135750315
FDT09,OUT035,2181.2889135750315
DRH03,OUT010,2181.2889135750315
NCQ53,OUT018,2181.2889135750315
NCT18,OUT046,2181.2889135750315
FDL43,OUT035,2181.2889135750315
FDJ53,OUT035,2181.2889135750315
NCQ02,OUT035,2181.2889135750315
NCJ05,OUT046,2181.2889135750315
FDT40,OUT018,2181.2889135750315
FDA48,OUT046,2181.2889135750315
FDV37,OUT049,2181.2889135750315
FDX07,OUT045,2181.2889135750315
DRG48,OUT045,2181.2889135750315
FDF44,OUT035,2181.2889135750315
FDS24,OUT046,2181.2889135750315
NCQ50,OUT049,2181.2889135750315
FDT25,OUT013,2181.2889135750315
FDO03,OUT045,2181.2889135750315
FDJ55,OUT046,2181.2889135750315
FDM36,OUT013,2181.2889135750315
FDM21,OUT017,2181.2889135750315
FDK58,OUT035,2181.2889135750315
FDD26,OUT010,2181.2889135750315
FDW57,OUT045,2181.2889135750315
FDT32,OUT010,2181.2889135750315
FDT25,OUT045,2181.2889135750315
NCB19,OUT046,2181.2889135750315
FDD05,OUT019,2181.2889135750315
NCE54,OUT027,2181.2889135750315
FDO39,OUT049,2181.2889135750315
NCV06,OUT045,2181.2889135750315
DRB13,OUT010,2181.2889135750315
FDX51,OUT010,2181.2889135750315
FDC38,OUT045,2181.2889135750315
FDD04,OUT046,2181.2889135750315
FDC05,OUT018,2181.2889135750315
DRJ59,OUT027,2181.2889135750315
FDL22,OUT017,2181.2889135750315
DRH13,OUT019,2181.2889135750315
FDV22,OUT010,2181.2889135750315
FDP07,OUT045,2181.2889135750315
FDK27,OUT049,2181.2889135750315
FDP31,OUT017,2181.2889135750315
NCI54,OUT010,2181.2889135750315
DRK35,OUT027,2181.2889135750315
NCO07,OUT049,2181.2889135750315
FDN31,OUT013,2181.2889135750315
NCO02,OUT035,2181.2889135750315
FDQ26,OUT045,2181.2889135750315
FDQ07,OUT046,2181.2889135750315
FDB49,OUT049,2181.2889135750315
FDY44,OUT049,2181.2889135750315
NCI54,OUT027,2181.2889135750315
FDV44,OUT046,2181.2889135750315
FDI48,OUT049,2181.2889135750315
NCL05,OUT035,2181.2889135750315
FDT32,OUT049,2181.2889135750315
FDM10,OUT049,2181.2889135750315
FDS21,OUT049,2181.2889135750315
FDD11,OUT045,2181.2889135750315
FDL04,OUT027,2181.2889135750315
FDO58,OUT018,2181.2889135750315
FDQ08,OUT017,2181.2889135750315
FDT28,OUT046,2181.2889135750315
FDT22,OUT018,2181.2889135750315
FDB58,OUT035,2181.2889135750315
FDN45,OUT046,2181.2889135750315
FDZ45,OUT013,2181.2889135750315
FDJ38,OUT046,2181.2889135750315
NCT06,OUT045,2181.2889135750315
FDU21,OUT027,2181.2889135750315
NCP30,OUT049,2181.2889135750315
FDR27,OUT049,2181.2889135750315
FDW39,OUT017,2181.2889135750315
DRZ24,OUT027,2181.2889135750315
FDK21,OUT013,2181.2889135750315
FDJ04,OUT046,2181.2889135750315
FDZ13,OUT017,2181.2889135750315
FDS16,OUT017,2181.2889135750315
FDD56,OUT010,2181.2889135750315
FDI57,OUT046,2181.2889135750315
FDQ12,OUT027,2181.2889135750315
FDI56,OUT046,2181.2889135750315
NCT42,OUT045,2181.2889135750315
FDM25,OUT035,2181.2889135750315
DRB25,OUT027,2181.2889135750315
NCY30,OUT046,2181.2889135750315
FDD44,OUT017,2181.2889135750315
FDK45,OUT035,2181.2889135750315
FDN45,OUT045,2181.2889135750315
FDQ09,OUT035,2181.2889135750315
FDC17,OUT035,2181.2889135750315
FDD45,OUT013,2181.2889135750315
FDD41,OUT046,2181.2889135750315
FDU46,OUT046,2181.2889135750315
FDO45,OUT017,2181.2889135750315
FDG41,OUT035,2181.2889135750315
DRC13,OUT045,2181.2889135750315
FDX50,OUT018,2181.2889135750315
FDK56,OUT035,2181.2889135750315
NCL18,OUT046,2181.2889135750315
FDN57,OUT049,2181.2889135750315
FDX03,OUT027,2181.2889135750315
NCU17,OUT013,2181.2889135750315
FDL14,OUT035,2181.2889135750315
NCU18,OUT046,2181.2889135750315
NCH43,OUT017,2181.2889135750315
FDH41,OUT035,2181.2889135750315
FDS28,OUT018,2181.2889135750315
FDG02,OUT027,2181.2889135750315
FDS40,OUT045,2181.2889135750315
FDD10,OUT013,2181.2889135750315
DRQ35,OUT013,2181.2889135750315
NCL05,OUT049,2181.2889135750315
FDJ48,OUT035,2181.2889135750315
FDV21,OUT027,2181.2889135750315
FDJ26,OUT035,2181.2889135750315
NCN05,OUT017,2181.2889135750315
FDK09,OUT046,2181.2889135750315
FDM56,OUT027,2181.2889135750315
DRF25,OUT045,2181.2889135750315
FDG14,OUT045,2181.2889135750315
FDZ31,OUT035,2181.2889135750315
FDU21,OUT019,2181.2889135750315
FDC57,OUT035,2181.2889135750315
FDU46,OUT010,2181.2889135750315
FDU22,OUT035,2181.2889135750315
DRG23,OUT045,2181.2889135750315
FDR23,OUT010,2181.2889135750315
FDI14,OUT018,2181.2889135750315
NCN42,OUT045,2181.2889135750315
NCM41,OUT049,2181.2889135750315
FDT55,OUT046,2181.2889135750315
DRY23,OUT027,2181.2889135750315
FDL46,OUT010,2181.2889135750315
FDQ57,OUT035,2181.2889135750315
FDQ16,OUT035,2181.2889135750315
FDZ52,OUT027,2181.2889135750315
FDL16,OUT019,2181.2889135750315
NCX18,OUT018,2181.2889135750315
FDM34,OUT018,2181.2889135750315
FDG60,OUT027,2181.2889135750315
NCA06,OUT018,2181.2889135750315
DRD12,OUT046,2181.2889135750315
FDP04,OUT018,2181.2889135750315
NCH30,OUT045,2181.2889135750315
FDS04,OUT045,2181.2889135750315
FDQ13,OUT019,2181.2889135750315
FDU59,OUT049,2181.2889135750315
DRG11,OUT045,2181.2889135750315
FDA36,OUT027,2181.2889135750315
FDA15,OUT035,2181.2889135750315
FDZ03,OUT010,2181.2889135750315
FDJ16,OUT035,2181.2889135750315
FDZ12,OUT049,2181.2889135750315
FDH09,OUT045,2181.2889135750315
FDT13,OUT017,2181.2889135750315
FDU20,OUT017,2181.2889135750315
DRH25,OUT035,2181.2889135750315
FDK26,OUT045,2181.2889135750315
FDU32,OUT035,2181.2889135750315
FDI22,OUT045,2181.2889135750315
NCB54,OUT018,2181.2889135750315
FDX46,OUT045,2181.2889135750315
NCC07,OUT013,2181.2889135750315
FDQ34,OUT019,2181.2889135750315
FDM16,OUT018,2181.2889135750315
FDJ55,OUT027,2181.2889135750315
DRI01,OUT017,2181.2889135750315
FDD50,OUT018,2181.2889135750315
FDJ08,OUT045,2181.2889135750315
NCK18,OUT049,2181.2889135750315
FDQ14,OUT010,2181.2889135750315
FDS51,OUT046,2181.2889135750315
FDA04,OUT035,2181.2889135750315
FDP10,OUT017,2181.2889135750315
FDT36,OUT045,2181.2889135750315
FDH38,OUT017,2181.2889135750315
FDC16,OUT018,2181.2889135750315
FDF17,OUT049,2181.2889135750315
FDU23,OUT013,2181.2889135750315
FDB34,OUT049,2181.2889135750315
FDW26,OUT013,2181.2889135750315
FDP45,OUT045,2181.2889135750315
FDD38,OUT046,2181.2889135750315
FDM60,OUT049,2181.2889135750315
FDW26,OUT035,2181.2889135750315
FDV51,OUT027,2181.2889135750315
FDT33,OUT049,2181.2889135750315
FDQ40,OUT046,2181.2889135750315
FDX40,OUT035,2181.2889135750315
FDU31,OUT035,2181.2889135750315
DRJ01,OUT046,2181.2889135750315
FDP11,OUT027,2181.2889135750315
NCN43,OUT027,2181.2889135750315
FDA15,OUT018,2181.2889135750315
FDO04,OUT017,2181.2889135750315
NCF43,OUT035,2181.2889135750315
NCI17,OUT017,2181.2889135750315
FDY47,OUT013,2181.2889135750315
FDF20,OUT027,2181.2889135750315
NCS53,OUT046,2181.2889135750315
FDK38,OUT049,2181.2889135750315
FDW43,OUT013,2181.2889135750315
FDV57,OUT046,2181.2889135750315
FDX26,OUT017,2181.2889135750315
FDR04,OUT046,2181.2889135750315
FDP19,OUT013,2181.2889135750315
FDT07,OUT017,2181.2889135750315
DRB24,OUT049,2181.2889135750315
FDB36,OUT046,2181.2889135750315
NCE07,OUT027,2181.2889135750315
FDI16,OUT027,2181.2889135750315
FDP45,OUT046,2181.2889135750315
NCC43,OUT013,2181.2889135750315
FDQ23,OUT019,2181.2889135750315
FDW24,OUT035,2181.2889135750315
FDW09,OUT027,2181.2889135750315
FDN10,OUT035,2181.2889135750315
FDE23,OUT035,2181.2889135750315
FDV16,OUT035,2181.2889135750315
FDF12,OUT027,2181.2889135750315
FDN21,OUT049,2181.2889135750315
DRC25,OUT046,2181.2889135750315
NCP18,OUT049,2181.2889135750315
FDW60,OUT013,2181.2889135750315
FDY04,OUT045,2181.2889135750315
NCJ31,OUT027,2181.2889135750315
DRN47,OUT013,2181.2889135750315
FDU13,OUT013,2181.2889135750315
FDT39,OUT010,2181.2889135750315
NCQ18,OUT013,2181.2889135750315
FDV25,OUT013,2181.2889135750315
NCE30,OUT046,2181.2889135750315
NCN42,OUT046,2181.2889135750315
FDW25,OUT049,2181.2889135750315
FDS49,OUT013,2181.2889135750315
FDN34,OUT049,2181.2889135750315
FDS45,OUT018,2181.2889135750315
NCL53,OUT027,2181.2889135750315
FDT38,OUT049,2181.2889135750315
NCX06,OUT046,2181.2889135750315
NCY17,OUT013,2181.2889135750315
NCO18,OUT046,2181.2889135750315
FDY47,OUT010,2181.2889135750315
FDF57,OUT027,2181.2889135750315
FDS26,OUT049,2181.2889135750315
NCL17,OUT035,2181.2889135750315
NCB18,OUT049,2181.2889135750315
FDA50,OUT010,2181.2889135750315
DRE13,OUT049,2181.2889135750315
DRE60,OUT013,2181.2889135750315
FDB20,OUT017,2181.2889135750315
NCS18,OUT013,2181.2889135750315
FDH19,OUT019,2181.2889135750315
FDS47,OUT045,2181.2889135750315
FDC09,OUT013,2181.2889135750315
DRG23,OUT049,2181.2889135750315
FDU34,OUT045,2181.2889135750315
FDZ40,OUT017,2181.2889135750315
NCE30,OUT035,2181.2889135750315
FDA44,OUT018,2181.2889135750315
FDB32,OUT035,2181.2889135750315
NCO06,OUT046,2181.2889135750315
FDY44,OUT046,2181.2889135750315
FDG10,OUT045,2181.2889135750315
FDF38,OUT046,2181.2889135750315
