Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK57,OUT027,2181.288913575136
FDK10,OUT013,2181.288913575136
FDL39,OUT027,2181.288913575136
FDP25,OUT035,2181.288913575136
FDC05,OUT035,2181.288913575136
FDA39,OUT013,2181.288913575136
FDZ10,OUT013,2181.288913575136
FDK08,OUT027,2181.288913575136
DRD24,OUT013,2181.288913575136
DRG48,OUT018,2181.288913575136
FDH52,OUT019,2181.288913575136
FDS25,OUT045,2181.288913575136
NCH43,OUT035,2181.288913575136
DRK01,OUT017,2181.288913575136
FDD59,OUT017,2181.288913575136
FDB27,OUT010,2181.288913575136
FDO22,OUT013,2181.288913575136
FDD35,OUT045,2181.288913575136
FDR01,OUT035,2181.288913575136
NCB31,OUT019,2181.288913575136
FDC35,OUT046,2181.288913575136
FDS23,OUT045,2181.288913575136
FDC33,OUT045,2181.288913575136
NCF18,OUT018,2181.288913575136
FDM36,OUT049,2181.288913575136
FDJ53,OUT049,2181.288913575136
NCL17,OUT018,2181.288913575136
FDW27,OUT027,2181.288913575136
FDA32,OUT046,2181.288913575136
FDA03,OUT010,2181.288913575136
FDW09,OUT045,2181.288913575136
FDN09,OUT045,2181.288913575136
FDM08,OUT017,2181.288913575136
FDX01,OUT018,2181.288913575136
DRO35,OUT049,2181.288913575136
FDS31,OUT045,2181.288913575136
NCM53,OUT049,2181.288913575136
FDI16,OUT013,2181.288913575136
DRF36,OUT049,2181.288913575136
FDW49,OUT027,2181.288913575136
FDB58,OUT019,2181.288913575136
NCJ18,OUT045,2181.288913575136
FDL51,OUT045,2181.288913575136
FDS03,OUT018,2181.288913575136
NCO54,OUT019,2181.288913575136
FDA48,OUT045,2181.288913575136
NCK06,OUT027,2181.288913575136
NCZ54,OUT045,2181.288913575136
FDW39,OUT027,2181.288913575136
FDI09,OUT046,2181.288913575136
NCO02,OUT049,2181.288913575136
DRF13,OUT049,2181.288913575136
FDK25,OUT017,2181.288913575136
FDZ38,OUT017,2181.288913575136
NCQ42,OUT019,2181.288913575136
FDM14,OUT027,2181.288913575136
FDC20,OUT046,2181.288913575136
FDW32,OUT018,2181.288913575136
FDQ19,OUT045,2181.288913575136
FDE08,OUT049,2181.288913575136
FDC29,OUT049,2181.288913575136
FDV50,OUT013,2181.288913575136
FDF11,OUT017,2181.288913575136
FDN09,OUT018,2181.288913575136
DRG37,OUT045,2181.288913575136
NCV06,OUT027,2181.288913575136
DRJ13,OUT010,2181.288913575136
DRF25,OUT027,2181.288913575136
FDE53,OUT010,2181.288913575136
FDS08,OUT046,2181.288913575136
FDO23,OUT017,2181.288913575136
FDT07,OUT046,2181.288913575136
NCX29,OUT035,2181.288913575136
FDG22,OUT035,2181.288913575136
DRJ47,OUT027,2181.288913575136
FDL43,OUT013,2181.288913575136
FDZ43,OUT027,2181.288913575136
FDZ21,OUT046,2181.288913575136
FDJ50,OUT035,2181.288913575136
FDV35,OUT046,2181.288913575136
FDW56,OUT017,2181.288913575136
DRL35,OUT045,2181.288913575136
FDR01,OUT045,2181.288913575136
FDS24,OUT045,2181.288913575136
NCL17,OUT017,2181.288913575136
FDS13,OUT018,2181.288913575136
FDB59,OUT045,2181.288913575136
FDW26,OUT027,2181.288913575136
FDQ12,OUT019,2181.288913575136
FDX59,OUT013,2181.288913575136
FDL36,OUT017,2181.288913575136
FDQ55,OUT018,2181.288913575136
FDV46,OUT019,2181.288913575136
FDM28,OUT019,2181.288913575136
FDT40,OUT017,2181.288913575136
DRJ11,OUT010,2181.288913575136
FDD51,OUT045,2181.288913575136
NCT17,OUT027,2181.288913575136
NCW17,OUT046,2181.288913575136
NCY29,OUT019,2181.288913575136
DRH36,OUT013,2181.288913575136
FDB17,OUT049,2181.288913575136
NCA17,OUT013,2181.288913575136
FDT27,OUT046,2181.288913575136
FDR32,OUT013,2181.288913575136
FDG41,OUT049,2181.288913575136
FDX25,OUT046,2181.288913575136
FDG56,OUT017,2181.288913575136
FDN16,OUT017,2181.288913575136
FDD47,OUT035,2181.288913575136
FDR12,OUT013,2181.288913575136
FDS33,OUT049,2181.288913575136
NCC55,OUT035,2181.288913575136
FDA38,OUT019,2181.288913575136
FDK44,OUT035,2181.288913575136
FDZ57,OUT046,2181.288913575136
NCN14,OUT017,2181.288913575136
NCB06,OUT010,2181.288913575136
DRL01,OUT049,2181.288913575136
FDU10,OUT049,2181.288913575136
NCS38,OUT018,2181.288913575136
FDQ16,OUT013,2181.288913575136
FDS40,OUT017,2181.288913575136
FDE36,OUT017,2181.288913575136
FDV31,OUT045,2181.288913575136
NCD42,OUT045,2181.288913575136
FDT20,OUT035,2181.288913575136
NCN19,OUT018,2181.288913575136
FDW21,OUT027,2181.288913575136
FDF34,OUT045,2181.288913575136
FDI28,OUT045,2181.288913575136
FDG44,OUT027,2181.288913575136
DRF60,OUT045,2181.288913575136
FDQ36,OUT019,2181.288913575136
FDP34,OUT018,2181.288913575136
FDA20,OUT035,2181.288913575136
FDE41,OUT035,2181.288913575136
DRK47,OUT046,2181.288913575136
FDY10,OUT017,2181.288913575136
FDI02,OUT017,2181.288913575136
FDE41,OUT019,2181.288913575136
FDZ52,OUT013,2181.288913575136
FDG50,OUT018,2181.288913575136
DRL01,OUT010,2181.288913575136
FDV48,OUT017,2181.288913575136
FDR48,OUT045,2181.288913575136
NCD54,OUT013,2181.288913575136
NCT54,OUT017,2181.288913575136
FDH02,OUT013,2181.288913575136
NCD43,OUT013,2181.288913575136
FDE46,OUT035,2181.288913575136
NCO42,OUT027,2181.288913575136
FDR40,OUT049,2181.288913575136
FDG24,OUT049,2181.288913575136
NCO17,OUT017,2181.288913575136
FDF22,OUT046,2181.288913575136
FDC59,OUT035,2181.288913575136
NCY18,OUT010,2181.288913575136
DRE48,OUT045,2181.288913575136
FDV60,OUT010,2181.288913575136
FDB56,OUT049,2181.288913575136
FDL20,OUT027,2181.288913575136
NCZ53,OUT027,2181.288913575136
DRM35,OUT035,2181.288913575136
FDV16,OUT046,2181.288913575136
FDY19,OUT013,2181.288913575136
FDY12,OUT010,2181.288913575136
FDM15,OUT017,2181.288913575136
FDP12,OUT049,2181.288913575136
FDT21,OUT013,2181.288913575136
DRE49,OUT010,2181.288913575136
FDN16,OUT049,2181.288913575136
FDE04,OUT018,2181.288913575136
FDC51,OUT013,2181.288913575136
FDO04,OUT018,2181.288913575136
FDD41,OUT017,2181.288913575136
FDI45,OUT045,2181.288913575136
NCB18,OUT027,2181.288913575136
FDW51,OUT017,2181.288913575136
NCK07,OUT046,2181.288913575136
FDZ45,OUT019,2181.288913575136
FDB37,OUT046,2181.288913575136
FDZ60,OUT035,2181.288913575136
FDN04,OUT013,2181.288913575136
FDW47,OUT013,2181.288913575136
FDB17,OUT013,2181.288913575136
FDR56,OUT018,2181.288913575136
FDU55,OUT027,2181.288913575136
FDH40,OUT017,2181.288913575136
FDH05,OUT049,2181.288913575136
FDX58,OUT045,2181.288913575136
FDC51,OUT035,2181.288913575136
NCR05,OUT017,2181.288913575136
DRH25,OUT017,2181.288913575136
NCR53,OUT049,2181.288913575136
FDS04,OUT046,2181.288913575136
FDC03,OUT013,2181.288913575136
FDP44,OUT010,2181.288913575136
FDK16,OUT018,2181.288913575136
NCC30,OUT046,2181.288913575136
FDZ26,OUT010,2181.288913575136
NCO54,OUT018,2181.288913575136
NCP41,OUT010,2181.288913575136
DRE27,OUT049,2181.288913575136
FDQ10,OUT013,2181.288913575136
NCU42,OUT049,2181.288913575136
FDX43,OUT035,2181.288913575136
NCD19,OUT046,2181.288913575136
NCI54,OUT035,2181.288913575136
FDS37,OUT010,2181.288913575136
FDO25,OUT027,2181.288913575136
FDS57,OUT049,2181.288913575136
FDI52,OUT049,2181.288913575136
DRK12,OUT018,2181.288913575136
FDG40,OUT017,2181.288913575136
FDU49,OUT045,2181.288913575136
FDR49,OUT013,2181.288913575136
FDF40,OUT019,2181.288913575136
DRE03,OUT017,2181.288913575136
FDR55,OUT027,2181.288913575136
NCU05,OUT035,2181.288913575136
FDR36,OUT017,2181.288913575136
NCM30,OUT013,2181.288913575136
FDH24,OUT049,2181.288913575136
DRO47,OUT018,2181.288913575136
FDQ49,OUT017,2181.288913575136
DRJ37,OUT046,2181.288913575136
NCJ42,OUT018,2181.288913575136
FDD05,OUT049,2181.288913575136
FDC39,OUT018,2181.288913575136
NCY06,OUT045,2181.288913575136
NCS06,OUT019,2181.288913575136
FDE16,OUT045,2181.288913575136
NCQ50,OUT046,2181.288913575136
FDX50,OUT046,2181.288913575136
NCL41,OUT017,2181.288913575136
FDM58,OUT018,2181.288913575136
FDH35,OUT010,2181.288913575136
FDS50,OUT049,2181.288913575136
FDT09,OUT027,2181.288913575136
FDR60,OUT018,2181.288913575136
FDG22,OUT046,2181.288913575136
FDL52,OUT027,2181.288913575136
DRJ39,OUT018,2181.288913575136
FDW45,OUT017,2181.288913575136
NCQ38,OUT045,2181.288913575136
FDB26,OUT017,2181.288913575136
DRG48,OUT046,2181.288913575136
FDH10,OUT010,2181.288913575136
FDP28,OUT049,2181.288913575136
FDJ44,OUT010,2181.288913575136
FDI07,OUT045,2181.288913575136
DRJ24,OUT017,2181.288913575136
DRL47,OUT035,2181.288913575136
FDP38,OUT013,2181.288913575136
FDK02,OUT019,2181.288913575136
FDO23,OUT013,2181.288913575136
NCE54,OUT013,2181.288913575136
FDS52,OUT046,2181.288913575136
FDW01,OUT035,2181.288913575136
NCF07,OUT017,2181.288913575136
DRE15,OUT018,2181.288913575136
FDR58,OUT046,2181.288913575136
FDL24,OUT013,2181.288913575136
FDQ25,OUT027,2181.288913575136
FDX56,OUT013,2181.288913575136
FDD20,OUT018,2181.288913575136
DRF60,OUT017,2181.288913575136
FDW13,OUT018,2181.288913575136
FDF09,OUT013,2181.288913575136
FDY45,OUT035,2181.288913575136
FDR26,OUT045,2181.288913575136
FDZ01,OUT046,2181.288913575136
FDH53,OUT010,2181.288913575136
FDG52,OUT018,2181.288913575136
FDW50,OUT045,2181.288913575136
FDX49,OUT035,2181.288913575136
FDJ44,OUT046,2181.288913575136
NCI31,OUT027,2181.288913575136
FDZ52,OUT035,2181.288913575136
FDE17,OUT049,2181.288913575136
FDG34,OUT018,2181.288913575136
FDE26,OUT010,2181.288913575136
FDD56,OUT018,2181.288913575136
FDR52,OUT045,2181.288913575136
FDQ13,OUT035,2181.288913575136
NCJ42,OUT019,2181.288913575136
FDH10,OUT019,2181.288913575136
NCG42,OUT035,2181.288913575136
FDT31,OUT045,2181.288913575136
DRD25,OUT045,2181.288913575136
FDR35,OUT035,2181.288913575136
FDL33,OUT045,2181.288913575136
FDT45,OUT035,2181.288913575136
FDT16,OUT045,2181.288913575136
DRE49,OUT035,2181.288913575136
DRF60,OUT049,2181.288913575136
NCB54,OUT049,2181.288913575136
FDH20,OUT049,2181.288913575136
FDA31,OUT035,2181.288913575136
FDE33,OUT045,2181.288913575136
FDM12,OUT010,2181.288913575136
FDW44,OUT013,2181.288913575136
DRE48,OUT013,2181.288913575136
NCX18,OUT045,2181.288913575136
FDA38,OUT018,2181.288913575136
FDQ19,OUT013,2181.288913575136
FDY47,OUT027,2181.288913575136
FDE17,OUT013,2181.288913575136
FDY25,OUT046,2181.288913575136
FDT03,OUT035,2181.288913575136
FDB49,OUT045,2181.288913575136
FDL43,OUT017,2181.288913575136
FDE47,OUT017,2181.288913575136
FDS49,OUT045,2181.288913575136
FDU23,OUT018,2181.288913575136
FDU38,OUT027,2181.288913575136
FDV09,OUT019,2181.288913575136
FDR20,OUT049,2181.288913575136
FDY11,OUT046,2181.288913575136
FDG40,OUT027,2181.288913575136
FDX20,OUT017,2181.288913575136
FDZ27,OUT013,2181.288913575136
FDH09,OUT017,2181.288913575136
FDG29,OUT049,2181.288913575136
NCA30,OUT049,2181.288913575136
NCL53,OUT017,2181.288913575136
DRE15,OUT046,2181.288913575136
NCS38,OUT046,2181.288913575136
FDY21,OUT019,2181.288913575136
FDB58,OUT010,2181.288913575136
FDH41,OUT046,2181.288913575136
DRF23,OUT049,2181.288913575136
FDE05,OUT010,2181.288913575136
FDY10,OUT049,2181.288913575136
FDS43,OUT049,2181.288913575136
NCM30,OUT049,2181.288913575136
FDY49,OUT045,2181.288913575136
FDN02,OUT045,2181.288913575136
FDP37,OUT045,2181.288913575136
NCF07,OUT035,2181.288913575136
FDJ09,OUT013,2181.288913575136
FDO23,OUT027,2181.288913575136
FDH09,OUT027,2181.288913575136
FDX34,OUT049,2181.288913575136
FDV60,OUT049,2181.288913575136
FDE32,OUT013,2181.288913575136
NCI30,OUT018,2181.288913575136
FDS37,OUT013,2181.288913575136
FDC57,OUT019,2181.288913575136
DRC01,OUT017,2181.288913575136
DRD27,OUT017,2181.288913575136
FDI12,OUT045,2181.288913575136
FDQ33,OUT035,2181.288913575136
FDQ27,OUT019,2181.288913575136
NCB07,OUT010,2181.288913575136
FDC08,OUT013,2181.288913575136
FDD20,OUT046,2181.288913575136
FDS24,OUT035,2181.288913575136
FDH34,OUT017,2181.288913575136
NCX30,OUT018,2181.288913575136
FDM01,OUT046,2181.288913575136
FDB20,OUT013,2181.288913575136
NCK29,OUT017,2181.288913575136
FDS11,OUT049,2181.288913575136
NCV41,OUT010,2181.288913575136
DRL60,OUT049,2181.288913575136
FDV10,OUT017,2181.288913575136
FDV09,OUT018,2181.288913575136
FDQ39,OUT046,2181.288913575136
DRE49,OUT018,2181.288913575136
FDR45,OUT045,2181.288913575136
DRJ23,OUT010,2181.288913575136
FDQ26,OUT018,2181.288913575136
NCA06,OUT017,2181.288913575136
FDT24,OUT018,2181.288913575136
DRG27,OUT045,2181.288913575136
FDR02,OUT045,2181.288913575136
DRG37,OUT035,2181.288913575136
FDJ07,OUT018,2181.288913575136
FDP32,OUT049,2181.288913575136
FDV59,OUT046,2181.288913575136
FDP60,OUT035,2181.288913575136
FDE32,OUT027,2181.288913575136
FDK26,OUT017,2181.288913575136
FDW28,OUT035,2181.288913575136
FDP56,OUT049,2181.288913575136
FDT25,OUT046,2181.288913575136
FDQ12,OUT035,2181.288913575136
FDR60,OUT035,2181.288913575136
FDZ10,OUT010,2181.288913575136
FDM13,OUT010,2181.288913575136
FDF26,OUT045,2181.288913575136
FDN02,OUT027,2181.288913575136
NCI30,OUT013,2181.288913575136
NCJ31,OUT049,2181.288913575136
NCQ54,OUT010,2181.288913575136
FDB02,OUT045,2181.288913575136
FDC02,OUT027,2181.288913575136
FDA11,OUT045,2181.288913575136
DRI23,OUT027,2181.288913575136
FDE04,OUT049,2181.288913575136
FDW38,OUT010,2181.288913575136
FDG46,OUT019,2181.288913575136
NCJ05,OUT027,2181.288913575136
FDU01,OUT019,2181.288913575136
FDY11,OUT017,2181.288913575136
FDX60,OUT013,2181.288913575136
NCN29,OUT049,2181.288913575136
FDT07,OUT049,2181.288913575136
FDI21,OUT018,2181.288913575136
FDI41,OUT046,2181.288913575136
FDE10,OUT027,2181.288913575136
FDQ28,OUT046,2181.288913575136
FDY32,OUT010,2181.288913575136
NCK05,OUT019,2181.288913575136
FDH12,OUT045,2181.288913575136
FDJ27,OUT017,2181.288913575136
DRL35,OUT010,2181.288913575136
NCY29,OUT017,2181.288913575136
FDC21,OUT017,2181.288913575136
FDM33,OUT017,2181.288913575136
DRJ39,OUT013,2181.288913575136
FDB22,OUT010,2181.288913575136
FDC32,OUT013,2181.288913575136
FDD02,OUT046,2181.288913575136
FDL28,OUT035,2181.288913575136
FDL39,OUT049,2181.288913575136
FDV37,OUT010,2181.288913575136
FDA28,OUT017,2181.288913575136
FDL04,OUT049,2181.288913575136
FDR10,OUT035,2181.288913575136
FDA39,OUT017,2181.288913575136
FDR15,OUT035,2181.288913575136
FDQ40,OUT017,2181.288913575136
DRG23,OUT027,2181.288913575136
FDU36,OUT013,2181.288913575136
FDF47,OUT046,2181.288913575136
FDH14,OUT046,2181.288913575136
FDO45,OUT018,2181.288913575136
FDK60,OUT035,2181.288913575136
FDS43,OUT017,2181.288913575136
FDN44,OUT049,2181.288913575136
FDS34,OUT049,2181.288913575136
FDU20,OUT045,2181.288913575136
FDP44,OUT013,2181.288913575136
FDC02,OUT035,2181.288913575136
FDT56,OUT035,2181.288913575136
NCA06,OUT013,2181.288913575136
FDE04,OUT013,2181.288913575136
NCX06,OUT017,2181.288913575136
FDX49,OUT017,2181.288913575136
DRM59,OUT018,2181.288913575136
FDJ34,OUT049,2181.288913575136
FDP60,OUT013,2181.288913575136
FDI07,OUT046,2181.288913575136
FDV07,OUT027,2181.288913575136
FDH41,OUT045,2181.288913575136
NCB31,OUT049,2181.288913575136
FDW34,OUT035,2181.288913575136
FDX45,OUT017,2181.288913575136
FDH14,OUT049,2181.288913575136
FDF26,OUT010,2181.288913575136
FDU24,OUT017,2181.288913575136
FDX11,OUT018,2181.288913575136
FDF35,OUT035,2181.288913575136
NCC43,OUT018,2181.288913575136
FDG29,OUT046,2181.288913575136
FDS44,OUT046,2181.288913575136
FDZ10,OUT046,2181.288913575136
FDC52,OUT013,2181.288913575136
DRL35,OUT035,2181.288913575136
NCP55,OUT010,2181.288913575136
FDV38,OUT027,2181.288913575136
FDL44,OUT045,2181.288913575136
FDZ47,OUT017,2181.288913575136
FDT45,OUT046,2181.288913575136
FDN23,OUT049,2181.288913575136
NCP43,OUT045,2181.288913575136
DRJ24,OUT019,2181.288913575136
FDA02,OUT027,2181.288913575136
FDH33,OUT019,2181.288913575136
FDF56,OUT017,2181.288913575136
NCN26,OUT046,2181.288913575136
FDD22,OUT049,2181.288913575136
FDU15,OUT010,2181.288913575136
FDB41,OUT010,2181.288913575136
FDZ35,OUT017,2181.288913575136
FDT60,OUT017,2181.288913575136
FDE51,OUT035,2181.288913575136
NCQ06,OUT035,2181.288913575136
FDS28,OUT017,2181.288913575136
FDH32,OUT045,2181.288913575136
FDW37,OUT045,2181.288913575136
FDY33,OUT046,2181.288913575136
FDF17,OUT017,2181.288913575136
FDG56,OUT013,2181.288913575136
NCB18,OUT013,2181.288913575136
FDU14,OUT035,2181.288913575136
FDU22,OUT049,2181.288913575136
NCV41,OUT013,2181.288913575136
FDY52,OUT045,2181.288913575136
DRG48,OUT027,2181.288913575136
FDU01,OUT027,2181.288913575136
NCP53,OUT013,2181.288913575136
FDC17,OUT049,2181.288913575136
NCZ30,OUT013,2181.288913575136
FDK03,OUT046,2181.288913575136
FDE08,OUT019,2181.288913575136
NCM07,OUT027,2181.288913575136
FDY35,OUT027,2181.288913575136
FDS28,OUT027,2181.288913575136
FDI56,OUT013,2181.288913575136
FDR23,OUT019,2181.288913575136
FDF29,OUT049,2181.288913575136
FDA47,OUT027,2181.288913575136
FDI10,OUT013,2181.288913575136
FDC45,OUT019,2181.288913575136
FDA27,OUT017,2181.288913575136
NCR41,OUT018,2181.288913575136
FDR09,OUT018,2181.288913575136
NCB06,OUT013,2181.288913575136
FDE53,OUT046,2181.288913575136
DRE27,OUT010,2181.288913575136
NCA06,OUT027,2181.288913575136
FDL56,OUT018,2181.288913575136
FDT09,OUT035,2181.288913575136
DRH03,OUT010,2181.288913575136
NCQ53,OUT018,2181.288913575136
NCT18,OUT046,2181.288913575136
FDL43,OUT035,2181.288913575136
FDJ53,OUT035,2181.288913575136
NCQ02,OUT035,2181.288913575136
NCJ05,OUT046,2181.288913575136
FDT40,OUT018,2181.288913575136
FDA48,OUT046,2181.288913575136
FDV37,OUT049,2181.288913575136
FDX07,OUT045,2181.288913575136
DRG48,OUT045,2181.288913575136
FDF44,OUT035,2181.288913575136
FDS24,OUT046,2181.288913575136
NCQ50,OUT049,2181.288913575136
FDT25,OUT013,2181.288913575136
FDO03,OUT045,2181.288913575136
FDJ55,OUT046,2181.288913575136
FDM36,OUT013,2181.288913575136
FDM21,OUT017,2181.288913575136
FDK58,OUT035,2181.288913575136
FDD26,OUT010,2181.288913575136
FDW57,OUT045,2181.288913575136
FDT32,OUT010,2181.288913575136
FDT25,OUT045,2181.288913575136
NCB19,OUT046,2181.288913575136
FDD05,OUT019,2181.288913575136
NCE54,OUT027,2181.288913575136
FDO39,OUT049,2181.288913575136
NCV06,OUT045,2181.288913575136
DRB13,OUT010,2181.288913575136
FDX51,OUT010,2181.288913575136
FDC38,OUT045,2181.288913575136
FDD04,OUT046,2181.288913575136
FDC05,OUT018,2181.288913575136
DRJ59,OUT027,2181.288913575136
FDL22,OUT017,2181.288913575136
DRH13,OUT019,2181.288913575136
FDV22,OUT010,2181.288913575136
FDP07,OUT045,2181.288913575136
FDK27,OUT049,2181.288913575136
FDP31,OUT017,2181.288913575136
NCI54,OUT010,2181.288913575136
DRK35,OUT027,2181.288913575136
NCO07,OUT049,2181.288913575136
FDN31,OUT013,2181.288913575136
NCO02,OUT035,2181.288913575136
FDQ26,OUT045,2181.288913575136
FDQ07,OUT046,2181.288913575136
FDB49,OUT049,2181.288913575136
FDY44,OUT049,2181.288913575136
NCI54,OUT027,2181.288913575136
FDV44,OUT046,2181.288913575136
FDI48,OUT049,2181.288913575136
NCL05,OUT035,2181.288913575136
FDT32,OUT049,2181.288913575136
FDM10,OUT049,2181.288913575136
FDS21,OUT049,2181.288913575136
FDD11,OUT045,2181.288913575136
FDL04,OUT027,2181.288913575136
FDO58,OUT018,2181.288913575136
FDQ08,OUT017,2181.288913575136
FDT28,OUT046,2181.288913575136
FDT22,OUT018,2181.288913575136
FDB58,OUT035,2181.288913575136
FDN45,OUT046,2181.288913575136
FDZ45,OUT013,2181.288913575136
FDJ38,OUT046,2181.288913575136
NCT06,OUT045,2181.288913575136
FDU21,OUT027,2181.288913575136
NCP30,OUT049,2181.288913575136
FDR27,OUT049,2181.288913575136
FDW39,OUT017,2181.288913575136
DRZ24,OUT027,2181.288913575136
FDK21,OUT013,2181.288913575136
FDJ04,OUT046,2181.288913575136
FDZ13,OUT017,2181.288913575136
FDS16,OUT017,2181.288913575136
FDD56,OUT010,2181.288913575136
FDI57,OUT046,2181.288913575136
FDQ12,OUT027,2181.288913575136
FDI56,OUT046,2181.288913575136
NCT42,OUT045,2181.288913575136
FDM25,OUT035,2181.288913575136
DRB25,OUT027,2181.288913575136
NCY30,OUT046,2181.288913575136
FDD44,OUT017,2181.288913575136
FDK45,OUT035,2181.288913575136
FDN45,OUT045,2181.288913575136
FDQ09,OUT035,2181.288913575136
FDC17,OUT035,2181.288913575136
FDD45,OUT013,2181.288913575136
FDD41,OUT046,2181.288913575136
FDU46,OUT046,2181.288913575136
FDO45,OUT017,2181.288913575136
FDG41,OUT035,2181.288913575136
DRC13,OUT045,2181.288913575136
FDX50,OUT018,2181.288913575136
FDK56,OUT035,2181.288913575136
NCL18,OUT046,2181.288913575136
FDN57,OUT049,2181.288913575136
FDX03,OUT027,2181.288913575136
NCU17,OUT013,2181.288913575136
FDL14,OUT035,2181.288913575136
NCU18,OUT046,2181.288913575136
NCH43,OUT017,2181.288913575136
FDH41,OUT035,2181.288913575136
FDS28,OUT018,2181.288913575136
FDG02,OUT027,2181.288913575136
FDS40,OUT045,2181.288913575136
FDD10,OUT013,2181.288913575136
DRQ35,OUT013,2181.288913575136
NCL05,OUT049,2181.288913575136
FDJ48,OUT035,2181.288913575136
FDV21,OUT027,2181.288913575136
FDJ26,OUT035,2181.288913575136
NCN05,OUT017,2181.288913575136
FDK09,OUT046,2181.288913575136
FDM56,OUT027,2181.288913575136
DRF25,OUT045,2181.288913575136
FDG14,OUT045,2181.288913575136
FDZ31,OUT035,2181.288913575136
FDU21,OUT019,2181.288913575136
FDC57,OUT035,2181.288913575136
FDU46,OUT010,2181.288913575136
FDU22,OUT035,2181.288913575136
DRG23,OUT045,2181.288913575136
FDR23,OUT010,2181.288913575136
FDI14,OUT018,2181.288913575136
NCN42,OUT045,2181.288913575136
NCM41,OUT049,2181.288913575136
FDT55,OUT046,2181.288913575136
DRY23,OUT027,2181.288913575136
FDL46,OUT010,2181.288913575136
FDQ57,OUT035,2181.288913575136
FDQ16,OUT035,2181.288913575136
FDZ52,OUT027,2181.288913575136
FDL16,OUT019,2181.288913575136
NCX18,OUT018,2181.288913575136
FDM34,OUT018,2181.288913575136
FDG60,OUT027,2181.288913575136
NCA06,OUT018,2181.288913575136
DRD12,OUT046,2181.288913575136
FDP04,OUT018,2181.288913575136
NCH30,OUT045,2181.288913575136
FDS04,OUT045,2181.288913575136
FDQ13,OUT019,2181.288913575136
FDU59,OUT049,2181.288913575136
DRG11,OUT045,2181.288913575136
FDA36,OUT027,2181.288913575136
FDA15,OUT035,2181.288913575136
FDZ03,OUT010,2181.288913575136
FDJ16,OUT035,2181.288913575136
FDZ12,OUT049,2181.288913575136
FDH09,OUT045,2181.288913575136
FDT13,OUT017,2181.288913575136
FDU20,OUT017,2181.288913575136
DRH25,OUT035,2181.288913575136
FDK26,OUT045,2181.288913575136
FDU32,OUT035,2181.288913575136
FDI22,OUT045,2181.288913575136
NCB54,OUT018,2181.288913575136
FDX46,OUT045,2181.288913575136
NCC07,OUT013,2181.288913575136
FDQ34,OUT019,2181.288913575136
FDM16,OUT018,2181.288913575136
FDJ55,OUT027,2181.288913575136
DRI01,OUT017,2181.288913575136
FDD50,OUT018,2181.288913575136
FDJ08,OUT045,2181.288913575136
NCK18,OUT049,2181.288913575136
FDQ14,OUT010,2181.288913575136
FDS51,OUT046,2181.288913575136
FDA04,OUT035,2181.288913575136
FDP10,OUT017,2181.288913575136
FDT36,OUT045,2181.288913575136
FDH38,OUT017,2181.288913575136
FDC16,OUT018,2181.288913575136
FDF17,OUT049,2181.288913575136
FDU23,OUT013,2181.288913575136
FDB34,OUT049,2181.288913575136
FDW26,OUT013,2181.288913575136
FDP45,OUT045,2181.288913575136
FDD38,OUT046,2181.288913575136
FDM60,OUT049,2181.288913575136
FDW26,OUT035,2181.288913575136
FDV51,OUT027,2181.288913575136
FDT33,OUT049,2181.288913575136
FDQ40,OUT046,2181.288913575136
FDX40,OUT035,2181.288913575136
FDU31,OUT035,2181.288913575136
DRJ01,OUT046,2181.288913575136
FDP11,OUT027,2181.288913575136
NCN43,OUT027,2181.288913575136
FDA15,OUT018,2181.288913575136
FDO04,OUT017,2181.288913575136
NCF43,OUT035,2181.288913575136
NCI17,OUT017,2181.288913575136
FDY47,OUT013,2181.288913575136
FDF20,OUT027,2181.288913575136
NCS53,OUT046,2181.288913575136
FDK38,OUT049,2181.288913575136
FDW43,OUT013,2181.288913575136
FDV57,OUT046,2181.288913575136
FDX26,OUT017,2181.288913575136
FDR04,OUT046,2181.288913575136
FDP19,OUT013,2181.288913575136
FDT07,OUT017,2181.288913575136
DRB24,OUT049,2181.288913575136
FDB36,OUT046,2181.288913575136
NCE07,OUT027,2181.288913575136
FDI16,OUT027,2181.288913575136
FDP45,OUT046,2181.288913575136
NCC43,OUT013,2181.288913575136
FDQ23,OUT019,2181.288913575136
FDW24,OUT035,2181.288913575136
FDW09,OUT027,2181.288913575136
FDN10,OUT035,2181.288913575136
FDE23,OUT035,2181.288913575136
FDV16,OUT035,2181.288913575136
FDF12,OUT027,2181.288913575136
FDN21,OUT049,2181.288913575136
DRC25,OUT046,2181.288913575136
NCP18,OUT049,2181.288913575136
FDW60,OUT013,2181.288913575136
FDY04,OUT045,2181.288913575136
NCJ31,OUT027,2181.288913575136
DRN47,OUT013,2181.288913575136
FDU13,OUT013,2181.288913575136
FDT39,OUT010,2181.288913575136
NCQ18,OUT013,2181.288913575136
FDV25,OUT013,2181.288913575136
NCE30,OUT046,2181.288913575136
NCN42,OUT046,2181.288913575136
FDW25,OUT049,2181.288913575136
FDS49,OUT013,2181.288913575136
FDN34,OUT049,2181.288913575136
FDS45,OUT018,2181.288913575136
NCL53,OUT027,2181.288913575136
FDT38,OUT049,2181.288913575136
NCX06,OUT046,2181.288913575136
NCY17,OUT013,2181.288913575136
NCO18,OUT046,2181.288913575136
